0,1,5,0.0,0.8791913,0.6740802,0.75315696,0.5997774,1.0,1.0,1.0,1.0,0.9951517,0.81353366,0.8969251,0.92450666,1.0,1.0,1.0,1.0,0.5923372,1.0,0.98786026,1.0,1.0,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,0,2.0,,0.0,0.5923372
1,2,5,0.0,0.8791913,0.6740802,0.75315696,0.5997774,1.0,1.0,1.0,1.0,0.9951517,0.81353366,0.8969251,0.92450666,1.0,1.0,1.0,1.0,0.5923372,1.0,0.98786026,1.0,1.0,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,3.0,,0.0,0.5923372
2,3,5,0.0,0.8791913,0.6740802,0.75315696,0.5997774,1.0,1.0,1.0,1.0,0.9951517,0.81353366,0.8969251,0.92450666,1.0,1.0,1.0,1.0,0.5923372,1.0,0.98786026,1.0,1.0,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,3.0,,0.0,0.5923372
3,4,5,0.0,0.8791913,0.6740802,0.75315696,0.5997774,1.0,1.0,1.0,1.0,0.9951517,0.81353366,0.8969251,0.92450666,1.0,1.0,1.0,1.0,0.5923372,1.0,0.98786026,1.0,1.0,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,3.0,,0.0,0.5923372
4,5,5,0.0,0.8791913,0.6740802,0.75315696,0.5997774,1.0,1.0,1.0,1.0,0.9951517,0.81353366,0.8969251,0.92450666,1.0,1.0,1.0,1.0,0.5923372,1.0,0.98786026,1.0,1.0,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,3.0,,0.0,0.5923372
5,6,5,0.0,0.8791913,0.6740802,0.75315696,0.5997774,1.0,1.0,1.0,1.0,0.9951517,0.81353366,0.8969251,0.92450666,1.0,1.0,1.0,1.0,0.5923372,1.0,0.98786026,1.0,1.0,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,3.0,,0.0,0.5923372
6,7,5,1.0,0.8789903,0.6738412,0.75305396,0.59963435,1.0,1.0,1.0,1.002,0.99505174,0.81344366,0.89683515,0.92441666,1.0,1.0,1.0,1.0,0.5923372,1.0,0.98786026,1.0,0.96,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,2.0,0.5923372
7,8,5,1.0,0.8787723,0.6736452,0.75292695,0.599465,1.0,1.0,1.0,1.004004,0.99497175,0.8133737,0.89674515,0.9243367,1.0,1.0,1.0,1.0,0.5923372,1.0,0.98786026,1.0,0.92,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,4.0,0.5923372
8,9,5,2.0,0.8787723,0.6736452,0.75292695,0.599465,1.0,1.0,1.0,1.004004,0.99497175,0.8133737,0.89674515,0.9243367,1.0,1.0,1.0,1.0,0.5922962,1.0,0.98785126,1.0,0.914,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,6.0,0.5922962
9,10,5,2.0,0.8787723,0.6736452,0.75292695,0.599465,1.0,1.0,1.0,1.004004,0.99497175,0.8133737,0.89674515,0.9243367,1.0,1.0,1.0,1.0,0.5922432,1.0,0.98784125,1.0,0.901,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,8.0,0.5922432
10,11,5,2.0,0.8787723,0.6736452,0.75292695,0.599465,1.0,1.0,1.0,1.004004,0.99497175,0.8133737,0.89674515,0.9243367,1.0,1.0,1.0,1.0,0.5922052,1.0,0.98782724,1.0,0.889,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,10.0,0.5922052
11,12,5,2.0,0.8787723,0.6736452,0.75292695,0.599465,1.0,1.0,1.0,1.004004,0.99497175,0.8133737,0.89674515,0.9243367,1.0,1.0,1.0,1.0,0.5921792,1.0,0.9878212,1.0,0.88,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,12.0,0.5921792
12,13,5,2.0,0.8787723,0.6736452,0.75292695,0.599465,1.0,1.0,1.0,1.004004,0.99497175,0.8133737,0.89674515,0.9243367,1.0,1.0,1.0,1.0,0.5921272,1.0,0.98780924,1.0,0.864,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,14.0,0.5921272
13,14,5,2.0,0.8787723,0.6736452,0.75292695,0.599465,1.0,1.0,1.0,1.004004,0.99497175,0.8133737,0.89674515,0.9243367,1.0,1.0,1.0,1.0,0.5920992,1.0,0.9878032,1.0,0.857,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,16.0,0.5920992
14,15,5,2.0,0.8787723,0.6736452,0.75292695,0.599465,1.0,1.0,1.0,1.004004,0.99497175,0.8133737,0.89674515,0.9243367,1.0,1.0,1.0,1.0,0.5920412,1.0,0.98779124,1.0,0.845,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,18.0,0.5920412
15,16,5,2.0,0.8787723,0.6736452,0.75292695,0.599465,1.0,1.0,1.0,1.004004,0.99497175,0.8133737,0.89674515,0.9243367,1.0,1.0,1.0,1.0,0.5919852,1.0,0.9877812,1.0,0.834,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,20.0,0.5919852
16,17,5,2.0,0.8787723,0.6736452,0.75292695,0.599465,1.0,1.0,1.0,1.004004,0.99497175,0.8133737,0.89674515,0.9243367,1.0,1.0,1.0,1.0,0.5919552,1.0,0.9877762,1.0,0.819,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,22.0,0.5919552
17,18,5,1.0,0.8785093,0.67337817,0.75263995,0.59929335,1.0,1.0,1.0,1.006012,0.99488175,0.81327367,0.8966451,0.92426664,1.0,1.0,1.0,1.0,0.5919552,1.0,0.9877762,1.0,0.779,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,24.0,0.5919552
18,19,5,1.0,0.8782623,0.6731122,0.75242794,0.59902376,1.0,1.0,1.0,1.008024,0.9948017,0.81317365,0.8965751,0.92419666,1.0,1.0,1.0,1.0,0.5919552,1.0,0.9877762,1.0,0.709,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,26.0,0.5919552
19,20,5,2.0,0.8782623,0.6731122,0.75242794,0.59902376,1.0,1.0,1.0,1.008024,0.9948017,0.81317365,0.8965751,0.92419666,1.0,1.0,1.0,1.0,0.5919242,1.0,0.98777026,1.0,0.699,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,28.0,0.5919242
20,21,5,2.0,0.8782623,0.6731122,0.75242794,0.59902376,1.0,1.0,1.0,1.008024,0.9948017,0.81317365,0.8965751,0.92419666,1.0,1.0,1.0,1.0,0.5918552,1.0,0.98775625,1.0,0.69,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,30.0,0.5918552
21,22,5,2.0,0.8782623,0.6731122,0.75242794,0.59902376,1.0,1.0,1.0,1.008024,0.9948017,0.81317365,0.8965751,0.92419666,1.0,1.0,1.0,1.0,0.5917982,1.0,0.98774225,1.0,0.675,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,32.0,0.5917982
22,23,5,1.0,0.8780833,0.6729182,0.752148,0.59889877,1.0,1.0,1.0,1.01004,0.99475175,0.8130737,0.8964951,0.9241266,1.0,1.0,1.0,1.0,0.5917982,1.0,0.98774225,1.0,0.635,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,34.0,0.5917982
23,24,5,1.0,0.8777903,0.67274517,0.75187,0.59877855,1.0,1.0,1.0,1.0120602,0.99466175,0.8129937,0.89643514,0.92406666,1.0,1.0,1.0,1.0,0.5917982,1.0,0.98774225,1.0,0.585,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,36.0,0.5917982
24,25,5,2.0,0.8777903,0.67274517,0.75187,0.59877855,1.0,1.0,1.0,1.0120602,0.99466175,0.8129937,0.89643514,0.92406666,1.0,1.0,1.0,1.0,0.5917492,1.0,0.98772824,1.0,0.578,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,38.0,0.5917492
25,26,5,2.0,0.8777903,0.67274517,0.75187,0.59877855,1.0,1.0,1.0,1.0120602,0.99466175,0.8129937,0.89643514,0.92406666,1.0,1.0,1.0,1.0,0.5916832,1.0,0.98771626,1.0,0.568,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,40.0,0.5916832
26,27,5,1.0,0.8776243,0.6726212,0.75167495,0.5985094,1.0,1.0,1.0,1.0140843,0.9945917,0.8129037,0.8963751,0.9239966,1.0,1.0,1.0,1.0,0.5916832,1.0,0.98771626,1.0,0.498,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,42.0,0.5916832
27,28,5,2.0,0.8776243,0.6726212,0.75167495,0.5985094,1.0,1.0,1.0,1.0140843,0.9945917,0.8129037,0.8963751,0.9239966,1.0,1.0,1.0,1.0,0.59164023,1.0,0.98771024,1.0,0.484,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,44.0,0.59164023
28,29,5,1.0,0.8774723,0.6724402,0.75145495,0.59838057,1.0,1.0,1.0,1.0161124,0.99453175,0.8128537,0.89629513,0.92391664,1.0,1.0,1.0,1.0,0.59164023,1.0,0.98771024,1.0,0.444,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,46.0,0.59164023
29,30,5,1.0,0.8773063,0.6722272,0.7512059,0.59815496,1.0,1.0,1.0,1.0181447,0.99448174,0.81278366,0.8961951,0.92383665,1.0,1.0,1.0,1.0,0.59164023,1.0,0.98771024,1.0,0.374,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,48.0,0.59164023
30,31,5,2.0,0.8773063,0.6722272,0.7512059,0.59815496,1.0,1.0,1.0,1.0181447,0.99448174,0.81278366,0.8961951,0.92383665,1.0,1.0,1.0,1.0,0.5916002,1.0,0.98770124,1.0,0.366,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,50.0,0.5916002
31,32,5,1.0,0.87714326,0.6719812,0.75091296,0.59802365,1.0,1.0,1.0,1.020181,0.9943817,0.81270367,0.8961351,0.92373663,1.0,1.0,1.0,1.0,0.5916002,1.0,0.98770124,1.0,0.316,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,52.0,0.5916002
32,33,5,1.0,0.8770123,0.6718332,0.75080794,0.5978553,1.0,1.0,1.0,1.0222213,0.9942917,0.81261367,0.8960651,0.9236366,1.0,1.0,1.0,1.0,0.5916002,1.0,0.98770124,1.0,0.276,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,1.0,,54.0,0.5916002
33,34,5,2.0,0.8770123,0.6718332,0.75080794,0.5978553,1.0,1.0,1.0,1.0222213,0.9942917,0.81261367,0.8960651,0.9236366,1.0,1.0,1.0,1.0,0.5915482,1.0,0.98769623,1.0,0.263,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,4.0,,9.090909,0.5915482
34,35,5,2.0,0.8770123,0.6718332,0.75080794,0.5978553,1.0,1.0,1.0,1.0222213,0.9942917,0.81261367,0.8960651,0.9236366,1.0,1.0,1.0,1.0,0.5914992,1.0,0.9876862,1.0,0.246,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,4.0,,18.181818,0.5914992
35,36,5,2.0,0.8770123,0.6718332,0.75080794,0.5978553,1.0,1.0,1.0,1.0222213,0.9942917,0.81261367,0.8960651,0.9236366,1.0,1.0,1.0,1.0,0.5914752,1.0,0.98768026,1.0,0.232,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,4.0,,27.272728,0.5914752
36,37,5,2.0,0.8770123,0.6718332,0.75080794,0.5978553,1.0,1.0,1.0,1.0222213,0.9942917,0.81261367,0.8960651,0.9236366,1.0,1.0,1.0,1.0,0.5914402,1.0,0.98767126,1.0,0.222,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,4.0,,36.363636,0.5914402
37,38,5,2.0,0.8770123,0.6718332,0.75080794,0.5978553,1.0,1.0,1.0,1.0222213,0.9942917,0.81261367,0.8960651,0.9236366,1.0,1.0,1.0,1.0,0.5914062,1.0,0.98766226,1.0,0.213,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,4.0,,45.454544,0.5914062
38,39,5,2.0,0.8770123,0.6718332,0.75080794,0.5978553,1.0,1.0,1.0,1.0222213,0.9942917,0.81261367,0.8960651,0.9236366,1.0,1.0,1.0,1.0,0.5913432,1.0,0.98765624,1.0,0.206,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,4.0,,54.545456,0.5913432
39,40,5,2.0,0.8770123,0.6718332,0.75080794,0.5978553,1.0,1.0,1.0,1.0222213,0.9942917,0.81261367,0.8960651,0.9236366,1.0,1.0,1.0,1.0,0.5912932,1.0,0.98764926,1.0,0.2,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,4.0,,63.636364,0.5912932
40,41,5,2.0,0.8770123,0.6718332,0.75080794,0.5978553,1.0,1.0,1.0,1.0222213,0.9942917,0.81261367,0.8960651,0.9236366,1.0,1.0,1.0,1.0,0.59124523,1.0,0.98763925,1.0,0.188,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,4.0,,72.72727,0.59124523
41,42,5,2.0,0.8770123,0.6718332,0.75080794,0.5978553,1.0,1.0,1.0,1.0222213,0.9942917,0.81261367,0.8960651,0.9236366,1.0,1.0,1.0,1.0,0.5911842,1.0,0.98762727,1.0,0.182,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,4.0,,81.818184,0.5911842
42,43,5,1.0,0.8767463,0.6715812,0.7506179,0.59771323,1.0,1.0,1.0,1.0242658,0.9942017,0.8125337,0.8959851,0.92358667,1.0,1.0,1.0,1.0,0.5911842,1.0,0.98762727,1.0,0.122,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,4.0,,90.90909,0.5911842
43,44,5,1.0,0.8764563,0.6713142,0.75044394,0.59746844,1.0,1.0,1.0,1.0263143,0.9941117,0.8124537,0.8959251,0.92353666,1.0,1.0,1.0,1.0,0.5911842,1.0,0.98762727,1.0,0.072,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,4.0,,100.0,0.5911842
44,45,5,0.0,0.8764563,0.6713142,0.75044394,0.59746844,1.0,1.0,1.0,1.0263143,0.9941117,0.8124537,0.8959251,0.92353666,1.0,1.0,1.0,1.0,0.5911842,1.0,0.98762727,1.0,0.072,0.518,0.643,0.404,0.677,0.799,0.79,0.828,0.757,0.452,0.896,1,5.0,,100.0,0.5911842
