0,1,6,0.0,0.930142,0.8352212,0.78900486,0.90651387,1.0,1.0,1.0,1.0,0.82400507,0.9078145,0.8296935,0.87146646,1.0,1.0,1.0,1.0,0.98937416,1.0,0.91975415,1.0,1.0,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,0,2.0,,0.0,0.78900486
1,2,6,0.0,0.930142,0.8352212,0.78900486,0.90651387,1.0,1.0,1.0,1.0,0.82400507,0.9078145,0.8296935,0.87146646,1.0,1.0,1.0,1.0,0.98937416,1.0,0.91975415,1.0,1.0,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,1,3.0,,0.0,0.78900486
2,3,6,0.0,0.930142,0.8352212,0.78900486,0.90651387,1.0,1.0,1.0,1.0,0.82400507,0.9078145,0.8296935,0.87146646,1.0,1.0,1.0,1.0,0.98937416,1.0,0.91975415,1.0,1.0,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,1,3.0,,0.0,0.78900486
3,4,6,0.0,0.930142,0.8352212,0.78900486,0.90651387,1.0,1.0,1.0,1.0,0.82400507,0.9078145,0.8296935,0.87146646,1.0,1.0,1.0,1.0,0.98937416,1.0,0.91975415,1.0,1.0,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,1,3.0,,0.0,0.78900486
4,5,6,0.0,0.930142,0.8352212,0.78900486,0.90651387,1.0,1.0,1.0,1.0,0.82400507,0.9078145,0.8296935,0.87146646,1.0,1.0,1.0,1.0,0.98937416,1.0,0.91975415,1.0,1.0,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,1,3.0,,0.0,0.78900486
5,6,6,0.0,0.930142,0.8352212,0.78900486,0.90651387,1.0,1.0,1.0,1.0,0.82400507,0.9078145,0.8296935,0.87146646,1.0,1.0,1.0,1.0,0.98937416,1.0,0.91975415,1.0,1.0,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,1,3.0,,0.0,0.78900486
6,7,6,1.0,0.93002594,0.8350732,0.7888709,0.9063669,1.0,1.0,1.0,1.0,0.8239051,0.90776455,0.8295935,0.87137645,1.0,1.0,1.004,1.0,0.98937416,1.0,0.91975415,1.0,0.96,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,1,0.0,,1.6666666,0.7888709
7,8,6,1.0,0.93002594,0.8350732,0.7888709,0.9063669,1.0,1.0,1.0,1.0,0.8239051,0.90776455,0.8295935,0.87137645,1.0,1.0,1.004,1.0,0.98937416,1.0,0.91975415,1.0,0.96,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,1,5.0,,100.0,0.7888709
8,9,6,1.0,0.93002594,0.8350732,0.7888709,0.9063669,1.0,1.0,1.0,1.0,0.8239051,0.90776455,0.8295935,0.87137645,1.0,1.0,1.004,1.0,0.98937416,1.0,0.91975415,1.0,0.96,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,1,5.0,,100.0,0.7888709
9,10,6,1.0,0.93002594,0.8350732,0.7888709,0.9063669,1.0,1.0,1.0,1.0,0.8239051,0.90776455,0.8295935,0.87137645,1.0,1.0,1.004,1.0,0.98937416,1.0,0.91975415,1.0,0.96,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,1,5.0,,100.0,0.7888709
10,11,6,1.0,0.93002594,0.8350732,0.7888709,0.9063669,1.0,1.0,1.0,1.0,0.8239051,0.90776455,0.8295935,0.87137645,1.0,1.0,1.004,1.0,0.98937416,1.0,0.91975415,1.0,0.96,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,1,5.0,,100.0,0.7888709
11,12,6,1.0,0.93002594,0.8350732,0.7888709,0.9063669,1.0,1.0,1.0,1.0,0.8239051,0.90776455,0.8295935,0.87137645,1.0,1.0,1.004,1.0,0.98937416,1.0,0.91975415,1.0,0.96,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,1,5.0,,100.0,0.7888709
12,13,6,1.0,0.93002594,0.8350732,0.7888709,0.9063669,1.0,1.0,1.0,1.0,0.8239051,0.90776455,0.8295935,0.87137645,1.0,1.0,1.004,1.0,0.98937416,1.0,0.91975415,1.0,0.96,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,1,5.0,,100.0,0.7888709
13,14,6,1.0,0.93002594,0.8350732,0.7888709,0.9063669,1.0,1.0,1.0,1.0,0.8239051,0.90776455,0.8295935,0.87137645,1.0,1.0,1.004,1.0,0.98937416,1.0,0.91975415,1.0,0.96,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,1,5.0,,100.0,0.7888709
14,15,6,1.0,0.93002594,0.8350732,0.7888709,0.9063669,1.0,1.0,1.0,1.0,0.8239051,0.90776455,0.8295935,0.87137645,1.0,1.0,1.004,1.0,0.98937416,1.0,0.91975415,1.0,0.96,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,1,5.0,,100.0,0.7888709
15,16,6,1.0,0.93002594,0.8350732,0.7888709,0.9063669,1.0,1.0,1.0,1.0,0.8239051,0.90776455,0.8295935,0.87137645,1.0,1.0,1.004,1.0,0.98937416,1.0,0.91975415,1.0,0.96,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,1,5.0,,100.0,0.7888709
16,17,6,1.0,0.93002594,0.8350732,0.7888709,0.9063669,1.0,1.0,1.0,1.0,0.8239051,0.90776455,0.8295935,0.87137645,1.0,1.0,1.004,1.0,0.98937416,1.0,0.91975415,1.0,0.96,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,1,5.0,,100.0,0.7888709
17,18,6,0.0,0.93002594,0.8350732,0.7888709,0.9063669,1.0,1.0,1.0,1.0,0.8239051,0.90776455,0.8295935,0.87137645,1.0,1.0,1.004,1.0,0.98937416,1.0,0.91975415,1.0,0.9997,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,1,2.0,,0.0,0.7888709
18,19,6,0.0,0.93002594,0.8350732,0.7888709,0.9063669,1.0,1.0,1.0,1.0,0.8239051,0.90776455,0.8295935,0.87137645,1.0,1.0,1.004,1.0,0.98937416,1.0,0.91975415,1.0,0.9997,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,2,3.0,,0.0,0.7888709
19,20,6,0.0,0.93002594,0.8350732,0.7888709,0.9063669,1.0,1.0,1.0,1.0,0.8239051,0.90776455,0.8295935,0.87137645,1.0,1.0,1.004,1.0,0.98937416,1.0,0.91975415,1.0,0.9997,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,2,3.0,,0.0,0.7888709
20,21,6,0.0,0.93002594,0.8350732,0.7888709,0.9063669,1.0,1.0,1.0,1.0,0.8239051,0.90776455,0.8295935,0.87137645,1.0,1.0,1.004,1.0,0.98937416,1.0,0.91975415,1.0,0.9997,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,2,3.0,,0.0,0.7888709
21,22,6,0.0,0.93002594,0.8350732,0.7888709,0.9063669,1.0,1.0,1.0,1.0,0.8239051,0.90776455,0.8295935,0.87137645,1.0,1.0,1.004,1.0,0.98937416,1.0,0.91975415,1.0,0.9997,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,2,3.0,,0.0,0.7888709
22,23,6,0.0,0.93002594,0.8350732,0.7888709,0.9063669,1.0,1.0,1.0,1.0,0.8239051,0.90776455,0.8295935,0.87137645,1.0,1.0,1.004,1.0,0.98937416,1.0,0.91975415,1.0,0.9997,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,2,3.0,,0.0,0.7888709
23,24,6,1.0,0.92979795,0.83480215,0.78871083,0.9062069,1.0,1.0,1.0,1.0,0.8238051,0.90766454,0.8295232,0.8713065,1.0,1.0,1.008016,1.0,0.98937416,1.0,0.91975415,1.0,0.9397,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,2,0.0,,1.7857143,0.78871083
24,25,6,1.0,0.92979795,0.83480215,0.78871083,0.9062069,1.0,1.0,1.0,1.0,0.8238051,0.90766454,0.8295232,0.8713065,1.0,1.0,1.008016,1.0,0.98937416,1.0,0.91975415,1.0,0.9397,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,2,5.0,,100.0,0.78871083
25,26,6,1.0,0.92979795,0.83480215,0.78871083,0.9062069,1.0,1.0,1.0,1.0,0.8238051,0.90766454,0.8295232,0.8713065,1.0,1.0,1.008016,1.0,0.98937416,1.0,0.91975415,1.0,0.9397,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,2,5.0,,100.0,0.78871083
26,27,6,1.0,0.92979795,0.83480215,0.78871083,0.9062069,1.0,1.0,1.0,1.0,0.8238051,0.90766454,0.8295232,0.8713065,1.0,1.0,1.008016,1.0,0.98937416,1.0,0.91975415,1.0,0.9397,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,2,5.0,,100.0,0.78871083
27,28,6,1.0,0.92979795,0.83480215,0.78871083,0.9062069,1.0,1.0,1.0,1.0,0.8238051,0.90766454,0.8295232,0.8713065,1.0,1.0,1.008016,1.0,0.98937416,1.0,0.91975415,1.0,0.9397,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,2,5.0,,100.0,0.78871083
28,29,6,1.0,0.92979795,0.83480215,0.78871083,0.9062069,1.0,1.0,1.0,1.0,0.8238051,0.90766454,0.8295232,0.8713065,1.0,1.0,1.008016,1.0,0.98937416,1.0,0.91975415,1.0,0.9397,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,2,5.0,,100.0,0.78871083
29,30,6,1.0,0.92979795,0.83480215,0.78871083,0.9062069,1.0,1.0,1.0,1.0,0.8238051,0.90766454,0.8295232,0.8713065,1.0,1.0,1.008016,1.0,0.98937416,1.0,0.91975415,1.0,0.9397,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,2,5.0,,100.0,0.78871083
30,31,6,1.0,0.92979795,0.83480215,0.78871083,0.9062069,1.0,1.0,1.0,1.0,0.8238051,0.90766454,0.8295232,0.8713065,1.0,1.0,1.008016,1.0,0.98937416,1.0,0.91975415,1.0,0.9397,0.53,0.547,0.579,0.467,0.772,0.83,0.844,0.825,0.414,0.882,2,5.0,,100.0,0.78871083
